case_id,model,model_id,rag_enabled,success,processing_time,ground_truth_efficient,predicted_efficient,classification_correct,prediction_confidence,extraction_method,agile_score,lean_score,overall_score,response_length,error,full_response
pattern_106,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,9.090189933776855,False,False,True,0.8,numerical_scores,25,20,22.5,585,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 2258 hours (94 days) and multiple bottlenecks across all key roles (EMPLOYEE, ADMINISTRATION, BUDGET OWNER, SUPERVISOR). While the 100% success rate is positive, the linear approval chain lacks iterative feedback loops and parallel processing opportunities that would improve both agility and lean flow. The excessive duration suggests substantial waste in waiting times and handoffs between departments."
pattern_51,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,4.666177034378052,False,False,True,0.8,numerical_scores,25,15,20.0,624,,"Agile Score: 25/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 2084 hours (nearly 3 months) and a cycle of rejections that creates waste and delays. The process shows poor collaboration between roles, with permits being rejected multiple times before resubmission, indicating lack of clear requirements and effective communication. Multiple bottlenecks across all roles suggest systemic flow problems and absence of continuous improvement practices fundamental to both Agile and Lean methodologies."
pattern_15,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,12.75391697883606,True,False,False,0.8,numerical_scores,25,15,20.0,505,,"Agile Score: 25/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with a rejection-resubmission cycle that creates waste and delays, evidenced by the extremely long 543-hour average duration despite a 100% eventual success rate. The process shows poor flow with multiple bottlenecks across all stakeholders and lacks streamlined value delivery, violating core Lean principles of waste elimination and efficient value streams."
pattern_153,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,2.402085065841675,True,False,False,0.8,numerical_scores,15,10,12.5,525,,"Agile Score: 15/100
Lean Score: 10/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates severe inefficiencies with a 0% success rate, extremely long duration (81+ hours), and a linear rejection process that provides no value to the customer. The process lacks iterative feedback loops, has significant waste in the form of administrative bottlenecks, and fails to deliver any successful outcomes, violating core Agile and Lean principles of customer value delivery and continuous improvement."
pattern_132,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,16.39779782295227,False,False,True,0.8,numerical_scores,25,20,22.5,714,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits significant inefficiencies with an extremely long average duration of 2,094 hours (87 days) and multiple sequential approval layers creating bottlenecks across six different roles. The rigid, waterfall-like approval chain from Employee → Administration → Supervisor → Director lacks iterative feedback loops and collaborative elements essential to Agile principles. From a Lean perspective, the process contains substantial waste through excessive handoffs, waiting time, and over-processing with multiple approval stages that don't clearly add proportional value to justify the extended cycle time."
case_55,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,3.055555820465088,False,False,True,0.8,numerical_scores,0,0,0.0,407,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, or measurable metrics. Without any identifiable structure, deliverables, or flow characteristics, it fails to demonstrate any Agile or Lean principles such as iterative development, collaboration, waste elimination, or value delivery."
pattern_91,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,10.349181890487671,True,False,False,0.8,numerical_scores,25,20,22.5,679,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 1,279 hours (approximately 32 weeks) and multiple sequential bottlenecks across all stakeholders. The rigid, waterfall-like approval chain from Employee → Administration → Budget Owner → Supervisor creates substantial delays and waste, violating core Lean principles of flow optimization. While the 100% success rate is positive, the excessive cycle time and lack of parallel processing or iterative feedback loops make this process highly inefficient from both Agile and Lean perspectives."
case_57,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,5.195418119430542,False,False,True,0.8,numerical_scores,0,0,0.0,544,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no measurable data, defined processes, activities, or identifiable bottlenecks. Without any information about the actual workflow structure, duration, success metrics, or process steps, it fails to meet basic requirements for both Agile iterative development and Lean value stream optimization. A complete lack of process definition represents maximum inefficiency from both methodological perspectives."
pattern_81,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,15.49980902671814,False,False,True,0.8,numerical_scores,25,20,22.5,614,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 2,340 hours (nearly 3.5 months) and bottlenecks at every stage including an ""UNDEFINED"" bottleneck, indicating poor process visibility and control. The rigid sequential approval chain (Employee → Administration → Supervisor) lacks agile collaboration and parallel processing opportunities, while the excessive duration suggests substantial waste in the value stream with minimal value-added time relative to total cycle time."
pattern_48,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,6.150961875915527,False,False,True,0.8,numerical_scores,25,15,20.0,593,,"Agile Score: 25/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 2,113 hours (nearly 3 months) and a wasteful cycle of rejection-resubmission that adds no value. The process shows poor collaboration between employees and supervisors, with bottlenecks across all roles indicating systemic flow problems. While the 100% success rate suggests eventual resolution, the excessive time and rework violate core Lean principles of waste elimination and efficient value streams."
case_60,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,7.2988669872283936,False,False,True,0.8,numerical_scores,0,0,0.0,421,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, or measurable metrics. Without any identifiable structure, deliverables, or flow characteristics, it fails to meet both Agile principles of iterative development and collaboration, as well as Lean principles of value delivery and waste elimination."
pattern_33,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,9.030956029891968,False,False,True,0.8,numerical_scores,25,20,22.5,619,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 1,891 hours (nearly 79 days) and multiple bottlenecks across seven different roles, indicating poor flow and excessive handoffs. The linear approval chain (Employee → Pre-approver → Supervisor) lacks agile principles of collaboration and iterative feedback, while the numerous bottlenecks suggest substantial waste in waiting time and over-processing that violates lean principles of continuous flow and value stream optimization."
pattern_7,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,7.585763692855835,False,False,True,0.8,numerical_scores,25,20,22.5,520,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 2,869 hours (approximately 4 months) and multiple bottlenecks across all roles including an undefined ""MISSING"" actor. The process lacks iterative feedback loops and contains wasteful steps like rejection followed by resubmission, violating both Agile principles of rapid iteration and Lean principles of waste elimination and smooth flow."
case_63,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,11.028906106948853,False,False,True,0.8,numerical_scores,0,0,0.0,510,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, or measurable outcomes. The complete absence of structured activities, success metrics, and process definition violates fundamental Agile and Lean principles which require visible, measurable, and iterative processes. Without any identifiable workflow elements, this represents maximum inefficiency from both methodological perspectives."
pattern_64,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,9.360277891159058,False,False,True,0.8,numerical_scores,15,10,12.5,491,,"Agile Score: 15/100
Lean Score: 10/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates severe inefficiencies with an extremely long average duration of 1,612 hours (67 days), poor success rate of 80%, and multiple rejection loops that create significant waste. The process lacks iterative improvement mechanisms and has bottlenecks across all stakeholder roles, indicating poor collaboration and flow optimization that violates both Agile and Lean principles."
pattern_24,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,10.414191246032715,True,False,False,0.8,numerical_scores,15,10,12.5,639,,"Agile Score: 15/100
Lean Score: 10/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates severe inefficiencies with an extremely long average duration of 198 hours and a problematic flow where declarations are approved then rejected twice by different roles, indicating poor collaboration and communication. The process contains significant waste through rework, multiple handoffs creating bottlenecks at every stage, and lacks the iterative feedback loops essential for Agile practices. The sequential approve-then-reject pattern suggests fundamental issues in requirements clarity and stakeholder alignment."
pattern_22,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,7.586092948913574,True,False,False,0.8,numerical_scores,25,20,22.5,513,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow shows significant inefficiencies with an extremely long 82-hour average duration and a linear sequence ending in double rejection (Budget Owner → Employee), indicating poor collaboration and lack of early validation. The process lacks iterative feedback loops and contains substantial waste through late-stage rejections that could have been prevented with better upfront communication and validation steps."
pattern_37,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,9.154889106750488,True,False,False,0.8,numerical_scores,25,20,22.5,544,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 780+ hours (over 32 days) and multiple bottlenecks across all key roles (EMPLOYEE, SUPERVISOR, UNDEFINED). While the 100% success rate is positive, the linear, non-iterative process structure and excessive wait times indicate poor flow and substantial waste in the value stream, violating core Lean principles of efficiency and Agile principles of rapid delivery."
pattern_27,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,15.800139904022217,False,False,True,0.8,numerical_scores,25,20,22.5,686,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of over 8,000 hours (approximately 11 months) and multiple bottlenecks across all role types. The rigid, sequential approval process through multiple hierarchical levels (Employee → Supervisor → Director) creates substantial delays and waste, violating both Agile principles of rapid iteration and Lean principles of continuous flow. Despite the perfect success rate, the excessive processing time and widespread bottlenecks indicate a heavily bureaucratic process that fails to deliver timely value."
pattern_70,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,3.8661608695983887,False,False,True,0.8,numerical_scores,25,20,22.5,531,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits significant inefficiencies with an extremely long average duration of 3,439 hours (over 4 months) and bottlenecks at every single role in the process. The rigid, sequential approval chain from Employee → Administration → Budget Owner → Supervisor lacks agile adaptability and creates substantial waste through excessive handoffs and waiting time, violating core lean principles of flow and value stream optimization."
pattern_1,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,14.039988994598389,True,False,False,0.8,numerical_scores,25,20,22.5,547,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 237 hours (nearly 10 days) for a simple 4-step domestic declaration process, indicating poor flow and excessive waste. The presence of bottlenecks at both SUPERVISOR and UNDEFINED roles suggests lack of proper resource allocation and process visibility, which violates core Lean principles of smooth value stream flow and Agile principles of efficient collaboration."
pattern_103,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,5.527227878570557,False,False,True,0.8,numerical_scores,25,20,22.5,530,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 2815 hours (over 3 months) and multiple bottlenecks across different roles including employees, administration, supervisors, and undefined actors. While the 100% success rate is positive, the excessive processing time and numerous bottlenecks indicate poor flow, waste in the value stream, and lack of streamlined collaboration between stakeholders."
pattern_47,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,14.488840103149414,False,False,True,0.8,numerical_scores,25,20,22.5,565,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 2,692 hours (112 days) and multiple sequential approval stages that create bottlenecks at every role including an undefined one. The rigid, waterfall-like process with no apparent feedback loops or iterative elements violates Agile principles, while the excessive wait times and redundant approval layers represent substantial waste that contradicts Lean efficiency standards."
case_73,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,13.386031150817871,False,False,True,0.8,numerical_scores,0,0,0.0,481,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, duration metrics, or success rate data. Without any measurable elements or process definition, it fails to meet both Agile principles of iterative development and collaboration, and Lean principles of value delivery and waste elimination. A complete lack of process structure represents maximum inefficiency."
pattern_97,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,7.237229108810425,False,False,True,0.8,numerical_scores,25,20,22.5,593,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 2,141 hours (nearly 3 months) and a clear pattern of rework where permits are submitted, approved, then rejected multiple times before resubmission. The presence of bottlenecks across all stakeholders (EMPLOYEE, ADMINISTRATION, BUDGET OWNER, SUPERVISOR, UNDEFINED) indicates poor flow and waste in the process, violating core Lean principles of eliminating non-value-added activities and optimizing flow."
pattern_59,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,8.233963012695312,False,False,True,0.8,numerical_scores,25,20,22.5,568,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 1,573 hours (approximately 9 weeks) and clear bottlenecks at both EMPLOYEE and SUPERVISOR roles, indicating poor flow and excessive waste in the process. While the 100% success rate is positive, the linear, non-iterative sequence of activities with lengthy approval cycles contradicts both Agile principles of rapid iteration and Lean principles of continuous flow and waste elimination."
case_76,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,14.419051885604858,False,False,True,0.8,numerical_scores,0,0,0.0,544,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no measurable data, defined processes, activities, or identifiable bottlenecks. Without any information about the actual workflow structure, duration, success metrics, or process steps, it fails to meet basic requirements for both Agile iterative development and Lean value stream optimization. A complete lack of process definition represents maximum inefficiency from both methodological perspectives."
pattern_119,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,5.559495210647583,False,False,True,0.8,numerical_scores,25,20,22.5,666,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 2,187 hours (over 3 months) and multiple sequential approval layers creating bottlenecks at every stage. The rigid, waterfall-like approval chain (Employee → Pre-approver → Supervisor → Director) lacks agile principles of collaboration and adaptability, while the extensive wait times and handoffs represent substantial waste in the lean context. Despite the perfect success rate, the process fails to deliver timely value and contains excessive non-value-added approval steps."
pattern_98,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,4.329015016555786,False,False,True,0.8,numerical_scores,25,20,22.5,643,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 1,757 hours (over 2 months) and multiple sequential approval bottlenecks involving six different roles. The linear, waterfall-like process with no apparent parallelization or iterative feedback loops violates both Agile principles of rapid iteration and Lean principles of waste elimination. While the 100% success rate is positive, the excessive wait times and handoffs create substantial non-value-added activities that severely impact flow efficiency."
pattern_78,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,3.937817096710205,False,False,True,0.8,numerical_scores,15,20,17.5,514,,"Agile Score: 15/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits classic waterfall characteristics with a rigid sequential approval chain requiring five separate approvals, creating significant delays (2194 hours average) and multiple bottlenecks at every stage. The process lacks iterative feedback loops, parallel processing opportunities, and shows excessive waste through redundant approval layers that add little value while dramatically extending cycle time."
pattern_149,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,9.021389245986938,True,False,False,0.8,numerical_scores,25,20,22.5,704,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 241 hours (over 10 days) for a prepaid travel cost process, indicating poor flow and excessive waste. The sequential approval chain through multiple hierarchical levels (Employee → Administration → Supervisor) creates bottlenecks and delays, violating Lean principles of streamlined value flow. While the 100% success rate is positive, the rigid, non-collaborative approval structure and identified bottlenecks at multiple stages demonstrate poor adherence to both Agile collaboration principles and Lean waste elimination."
pattern_85,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,13.083020210266113,True,False,False,0.8,numerical_scores,25,20,22.5,528,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of over 1,261 hours (approximately 52 days) and multiple bottlenecks across all stakeholders. The linear, sequential approval process lacks agile principles of iterative feedback and collaboration, while the excessive duration and numerous bottlenecks indicate substantial waste in the value stream that violates lean principles of flow optimization."
pattern_167,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,6.85519003868103,True,False,False,0.8,numerical_scores,25,20,22.5,582,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 336 hours (14 days) and multiple bottlenecks across all approval stages. The rigid, sequential approval chain through four different roles creates excessive handoffs and delays, violating Lean principles of waste elimination and smooth flow. The process lacks Agile characteristics like iterative feedback loops and shows poor collaboration efficiency with bottlenecks at every approval level."
pattern_105,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,6.4996137619018555,False,False,True,0.8,numerical_scores,15,10,12.5,581,,"Agile Score: 15/100
Lean Score: 10/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates severe inefficiencies with an extremely long average duration of 2,336 hours (nearly 3 months) and a linear, non-iterative process that includes rejection steps followed by more rejections before trip initiation. The presence of multiple bottlenecks across all stakeholders (EMPLOYEE, ADMINISTRATION, BUDGET OWNER, SUPERVISOR) indicates poor flow and significant waste in the value stream, violating core Lean principles of continuous flow and waste elimination."
pattern_17,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,9.908437013626099,True,False,False,0.8,numerical_scores,25,20,22.5,581,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with a rejection-resubmission cycle that creates waste and delays, evidenced by the extremely long 515-hour average duration. The process shows poor flow with multiple bottlenecks across all roles and lacks the iterative improvement and collaboration principles of Agile methodology. The rejection loop between supervisor and employee represents classic waste in Lean terms, with no clear value-add during the extended processing time."
pattern_138,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,16.16039204597473,True,False,False,0.8,numerical_scores,25,20,22.5,605,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 1,497 hours (over 62 days) and bottlenecks across all actors including an ""UNDEFINED"" bottleneck, indicating poor process visibility. While the 100% success rate is positive, the linear, sequential approval chain lacks iterative feedback loops and parallel processing opportunities that would align with Agile principles, and the excessive duration suggests substantial waste in the value stream contrary to Lean principles."
case_86,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,9.308627843856812,False,False,True,0.8,numerical_scores,0,0,0.0,419,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, duration metrics, or success rate data. Without any measurable elements or process definition, it fails to meet both Agile principles of iterative delivery and collaboration, and Lean principles of value stream optimization and waste elimination."
pattern_40,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,8.279611110687256,False,False,True,0.8,numerical_scores,25,20,22.5,632,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits significant inefficiencies with an extremely long average duration of 7,637 hours (approximately 318 days) and multiple bottlenecks across all human touchpoints. The rigid sequential approval chain through three hierarchical levels creates substantial waste and delays, violating Lean principles of flow optimization and Agile principles of rapid iteration and collaboration. Despite the perfect success rate, the process lacks adaptability and contains excessive non-value-added waiting time between approval stages."
pattern_31,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,7.888503074645996,False,False,True,0.8,numerical_scores,25,20,22.5,511,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 1670 hours (nearly 10 weeks) and bottlenecks across seven different roles, indicating poor flow and excessive waste. While the 100% success rate is positive, the linear process lacks iterative feedback loops and the numerous bottlenecks suggest poor collaboration and resource allocation, violating both Agile and Lean principles."
pattern_166,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,2.863538980484009,True,False,False,0.8,numerical_scores,15,10,12.5,577,,"Agile Score: 15/100
Lean Score: 10/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates severe inefficiencies with an extremely long average duration of 668 hours (nearly 28 days) and multiple rejection points that create waste and rework. The process lacks iterative feedback loops and has bottlenecks at every stage, indicating poor collaboration and flow. The sequential approval chain followed by rejections at the end represents significant waste in the value stream, violating core Lean principles of eliminating non-value-added activities."
pattern_55,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,5.181390047073364,False,False,True,0.8,numerical_scores,25,20,22.5,502,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 1779 hours (over 2 months) and multiple bottlenecks including an undefined role, indicating poor process definition and flow. While the 100% success rate is positive, the linear approval chain lacks iterative feedback loops and the excessive duration suggests substantial waste in waiting time and handoffs between roles."
pattern_88,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,4.6712400913238525,True,False,False,0.8,numerical_scores,25,20,22.5,545,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 838 hours (nearly 35 days) and bottlenecks at every role including an ""UNDEFINED"" bottleneck, indicating poor process definition and flow. While the 100% success rate is positive, the linear, non-iterative approval chain lacks agile collaboration and contains substantial waste in the form of excessive wait times and unclear handoffs that violate lean principles."
case_92,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,5.455196142196655,False,False,True,0.8,numerical_scores,0,0,0.0,419,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, duration metrics, or success rate data. Without any measurable elements or process definition, it fails to meet both Agile principles of iterative delivery and collaboration, and Lean principles of value stream optimization and waste elimination."
case_93,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,11.045320987701416,False,False,True,0.8,numerical_scores,0,0,0.0,452,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as there is no defined process, measurable duration, success metrics, or identified activities. The complete absence of workflow information indicates a lack of basic process definition, which violates fundamental Agile and Lean principles that require visibility, measurement, and continuous improvement of defined processes."
pattern_63,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,6.663824081420898,False,False,True,0.8,numerical_scores,25,20,22.5,549,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 3,470 hours (approximately 4.8 months) for a simple 5-step approval process, indicating massive delays and waste in the value stream. Multiple bottlenecks across all stakeholders (EMPLOYEE, ADMINISTRATION, BUDGET OWNER, SUPERVISOR, UNDEFINED) suggest poor flow and lack of streamlined processes, violating core Lean principles of waste elimination and continuous flow."
pattern_8,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,3.714069128036499,True,False,False,0.8,numerical_scores,25,20,22.5,552,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 242 hours (over 10 days) for a domestic declaration process, indicating poor flow and excessive waste. The presence of bottlenecks at both EMPLOYEE and SUPERVISOR stages, combined with a rejection step by ""MISSING"" (suggesting incomplete information), demonstrates lack of streamlined processes and effective collaboration that are core to both Agile and Lean principles."
case_96,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,6.344543933868408,False,False,True,0.8,numerical_scores,0,0,0.0,544,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no measurable data, defined processes, activities, or identifiable bottlenecks. Without any information about the actual workflow structure, duration, success metrics, or process steps, it fails to meet basic requirements for both Agile iterative development and Lean value stream optimization. A complete lack of process definition represents maximum inefficiency from both methodological perspectives."
pattern_20,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,6.294985294342041,True,False,False,0.8,numerical_scores,25,20,22.5,619,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with a 566-hour average duration and a rejection-resubmission cycle that creates waste and delays. While the 100% success rate indicates eventual completion, the process involves multiple rejection points and bottlenecks across all stakeholders, violating Lean principles of smooth flow and waste elimination. The iterative rejection pattern suggests poor initial requirements clarity and collaboration, which contradicts Agile values of effective communication and early feedback."
pattern_73,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,15.238572120666504,False,False,True,0.8,numerical_scores,15,10,12.5,548,,"Agile Score: 15/100
Lean Score: 10/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits severe inefficiencies with an extremely long average duration of 2,513 hours (approximately 15 weeks) and bottlenecks at every single stage including all four approval levels. The rigid, sequential approval chain from Employee → Administration → Supervisor → Director lacks agile adaptability and creates massive waste through excessive handoffs and waiting time, violating core lean principles of flow and value stream optimization."
pattern_141,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,8.223491191864014,True,False,False,0.8,numerical_scores,25,20,22.5,515,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 796 hours (over 33 days) and contains wasteful activities like a payment request rejection that adds no value. The process lacks iterative feedback loops and has multiple bottlenecks across all stakeholders, indicating poor flow and excessive handoffs that violate both Agile collaboration principles and Lean waste elimination goals."
