case_id,model,model_id,rag_enabled,success,processing_time,ground_truth_efficient,predicted_efficient,classification_correct,prediction_confidence,extraction_method,agile_score,lean_score,overall_score,response_length,error,full_response
pattern_51,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,11.15789794921875,False,False,True,0.8,numerical_scores,20,15,17.5,503,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates severe inefficiencies with an 87-day average duration, multiple rejections creating rework loops, and bottlenecks at every stage. The process lacks agility with rigid sequential approvals and poor collaboration (evidenced by rejections), while violating lean principles through excessive waste, non-value-adding activities, and interrupted flow that prevents timely permit processing."
pattern_15,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,8.782827854156494,True,False,False,0.8,numerical_scores,30,20,25.0,527,,"Agile Score: 30/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with multiple rejection cycles and an excessive average duration of 542+ hours (over 22 days) for domestic declarations. The presence of rework loops (rejection-resubmission cycles) and bottlenecks across all participant roles indicates poor flow, substantial waste, and lack of effective collaboration between employees and administration to get declarations right the first time."
pattern_153,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,8.960188865661621,True,False,False,0.8,numerical_scores,15,10,12.5,598,,"Agile Score: 15/100
Lean Score: 10/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates severe inefficiencies with a 0% success rate, meaning no requests ever complete successfully. The process shows poor collaboration between stakeholders (employee and administration repeatedly rejecting), creates significant waste through rework cycles, and the 81-hour average duration indicates major flow problems. The bottleneck at ADMINISTRATION and the rejection loop pattern violate both Agile principles of effective collaboration and Lean principles of waste elimination."
pattern_132,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,21.312337160110474,False,False,True,0.8,numerical_scores,20,15,17.5,551,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits severe inefficiencies with an average duration of 2094 hours (87 days) for a simple travel permit approval, involving multiple sequential handoffs through 4 different approval levels. The process shows no iterative elements, creates significant waste through excessive approval layers, and the presence of 6 identified bottlenecks indicates poor flow and value stream optimization, directly contradicting both Agile and Lean principles."
case_55,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,7.745751142501831,False,False,True,0.8,numerical_scores,0,0,0.0,508,,"Agile Score: 0/100
Lean Score: 0/100
Overall Classification: INEFFICIENT

Brief Analysis:
Without any process information, activities, duration data, or success metrics, it's impossible to evaluate this workflow against Agile or Lean principles. The complete absence of data indicates either a non-existent process or a critical lack of visibility and measurement, both of which are fundamental failures in Agile and Lean methodologies that emphasize transparency, continuous improvement, and value delivery."
pattern_91,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,10.35857605934143,True,False,False,0.8,numerical_scores,15,20,17.5,674,,"Agile Score: 15/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits severe inefficiencies with an average duration of 1,279 hours (53+ days) for international declarations, despite a 100% success rate. The sequential approval chain through multiple roles (Employee → Administration → Budget Owner → Supervisor) creates significant bottlenecks at every step, violating both Agile principles of rapid iteration and Lean principles of waste elimination. The process lacks parallel processing, shows no evidence of collaboration, and the extensive wait times between approvals indicate poor flow and excessive non-value-added time."
case_57,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,7.882553815841675,False,False,True,0.8,numerical_scores,0,0,0.0,508,,"Agile Score: 0/100
Lean Score: 0/100
Overall Classification: INEFFICIENT

Brief Analysis:
Without any process information, activities, duration data, or success metrics, it's impossible to evaluate this workflow against Agile or Lean principles. The complete absence of data indicates either a non-existent process or a critical lack of visibility and measurement, both of which are fundamental failures in Agile and Lean methodologies that emphasize transparency, continuous improvement, and value delivery."
pattern_81,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,16.278109073638916,False,False,True,0.8,numerical_scores,20,15,17.5,604,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits significant inefficiencies with an average duration of 2,340 hours (nearly 98 days) for what appears to be a simple travel approval process. The sequential approval chain through three different roles (EMPLOYEE → ADMINISTRATION → SUPERVISOR) creates unnecessary handoffs and wait times, while the identification of all roles as bottlenecks indicates systemic delays throughout the entire process, violating both Agile principles of rapid iteration and Lean principles of waste elimination."
pattern_48,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,15.068285942077637,False,False,True,0.8,numerical_scores,30,20,25.0,589,,"Agile Score: 30/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with multiple rejection-resubmission cycles between the same actors (EMPLOYEE and SUPERVISOR), indicating poor initial communication and unclear requirements. The extremely long average duration of 2113.9 hours (approximately 88 days) combined with bottlenecks at every role level reveals severe waste in the value stream, lack of flow, and absence of continuous improvement practices that are fundamental to both Agile and Lean methodologies."
case_60,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,7.97041392326355,False,False,True,0.8,numerical_scores,0,0,0.0,508,,"Agile Score: 0/100
Lean Score: 0/100
Overall Classification: INEFFICIENT

Brief Analysis:
Without any process information, activities, duration data, or success metrics, it's impossible to evaluate this workflow against Agile or Lean principles. The complete absence of data indicates either a non-existent process or a critical lack of visibility and measurement, both of which are fundamental failures in Agile and Lean methodologies that emphasize transparency, continuous improvement, and value delivery."
pattern_33,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,13.547483205795288,False,False,True,0.8,numerical_scores,20,15,17.5,571,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits significant inefficiencies with an average duration of nearly 79 days (1891 hours) for what appears to be a simple travel permit approval process. The multiple approval layers (EMPLOYEE → PRE_APPROVER → SUPERVISOR) create unnecessary handoffs and waste, while the extensive list of bottlenecks across 7 different roles indicates poor flow and lack of clear accountability, violating both Agile collaboration principles and Lean waste elimination practices."
pattern_7,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,9.432497024536133,False,False,True,0.8,numerical_scores,20,15,17.5,532,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits severe inefficiencies with an average duration of nearly 120 days (2869 hours) for a simple declaration process, multiple approval layers creating waste, and a confusing flow where rejections occur after approvals. The presence of ""MISSING"" as a bottleneck and the circular nature of the process (ending back at submission) indicates poor process design with no clear value stream or iterative improvement mechanisms."
case_63,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,12.777344942092896,False,False,True,0.8,numerical_scores,0,0,0.0,508,,"Agile Score: 0/100
Lean Score: 0/100
Overall Classification: INEFFICIENT

Brief Analysis:
Without any process information, activities, duration data, or success metrics, it's impossible to evaluate this workflow against Agile or Lean principles. The complete absence of data indicates either a non-existent process or a critical lack of visibility and measurement, both of which are fundamental failures in Agile and Lean methodologies that emphasize transparency, continuous improvement, and value delivery."
pattern_64,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,9.583577156066895,False,False,True,0.8,numerical_scores,25,20,22.5,551,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration (1611 hours/67 days), a poor success rate of only 79.8%, and multiple rejection loops between employees and administration. The presence of numerous bottlenecks across all participant roles and the repetitive rejection-resubmission cycle indicates substantial waste, poor collaboration, and lack of streamlined processes that violate both Agile and Lean principles."
pattern_24,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,18.254395008087158,True,False,False,0.8,numerical_scores,15,10,12.5,572,,"Agile Score: 15/100
Lean Score: 10/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates severe inefficiencies with multiple rejections after initial approval, indicating poor communication and unclear requirements upfront. The 198+ hour average duration with bottlenecks at every step shows significant waste and lack of flow, while the rejection loop between supervisor and employee after administration approval suggests a fundamentally broken process that violates both Agile collaboration principles and Lean waste elimination practices."
pattern_22,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,11.67758321762085,True,False,False,0.8,numerical_scores,25,20,22.5,563,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with multiple rejections creating a wasteful loop - the declaration is approved by administration but then rejected by the budget owner and employee, indicating poor upfront communication and alignment. The 82+ hour duration for a domestic declaration process represents excessive cycle time with no value-adding activities, violating both Agile principles of rapid iteration and Lean principles of waste elimination."
pattern_37,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,8.477946996688843,True,False,False,0.8,numerical_scores,25,20,22.5,516,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow shows significant inefficiencies with an average duration of 780+ hours (over 32 days) for what appears to be a simple travel declaration process. The linear, waterfall-like sequence lacks iterative feedback loops, and the presence of multiple bottlenecks across all participant types indicates poor flow and excessive wait times, violating both Agile collaboration principles and Lean waste elimination goals."
pattern_27,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,8.162745237350464,False,False,True,0.8,numerical_scores,20,15,17.5,496,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits severe inefficiencies with an average duration of over 8,000 hours (nearly a year) for what should be a simple approval process. The sequential approval chain through multiple hierarchical levels (Employee → Supervisor → Director) creates significant bottlenecks and waste, with no evidence of parallel processing or iterative feedback loops that would align with Agile principles."
pattern_70,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,10.930439233779907,False,False,True,0.8,numerical_scores,20,15,17.5,605,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits severe inefficiencies with an average duration of 3,439 hours (over 143 days) for what appears to be a simple permit approval process. The sequential approval chain through multiple layers (EMPLOYEE → ADMINISTRATION → BUDGET OWNER → SUPERVISOR) creates significant waste and delays, with bottlenecks at every step including an ""UNDEFINED"" category, indicating poor process clarity and excessive handoffs that violate both Agile collaboration principles and Lean waste elimination practices."
pattern_1,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,18.11653423309326,True,False,False,0.8,numerical_scores,25,20,22.5,552,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an average duration of 237 hours (nearly 10 days) for a simple domestic declaration process, with bottlenecks at the supervisor approval stage. Despite a 100% success rate, the linear, waterfall-style approval chain lacks iterative feedback loops and creates waste through excessive waiting time, violating both Agile principles of rapid iteration and Lean principles of continuous flow and waste elimination."
pattern_103,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,17.31795573234558,False,False,True,0.8,numerical_scores,20,15,17.5,525,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow shows extremely poor performance with an average duration of 2,815 hours (117 days) for what appears to be a simple permit approval process. The multiple bottlenecks across all participant roles (EMPLOYEE, ADMINISTRATION, UNDEFINED, SUPERVISOR) indicate severe waste and lack of flow, while the linear, waterfall-like sequence with no feedback loops or iterative elements demonstrates minimal agility and collaboration."
pattern_47,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,16.908642053604126,False,False,True,0.8,numerical_scores,20,15,17.5,554,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits severe inefficiencies with an average duration of 2,692 hours (112 days) for what appears to be a straightforward approval process. The sequential nature with multiple approval layers (PRE_APPROVER and SUPERVISOR for permits, then repeated approvals for declarations) creates significant waste and delays, while the bottlenecks at every role indicate poor flow and likely batch processing rather than continuous flow or iterative delivery."
case_73,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,10.667131185531616,False,False,True,0.8,numerical_scores,0,0,0.0,508,,"Agile Score: 0/100
Lean Score: 0/100
Overall Classification: INEFFICIENT

Brief Analysis:
Without any process information, activities, duration data, or success metrics, it's impossible to evaluate this workflow against Agile or Lean principles. The complete absence of data indicates either a non-existent process or a critical lack of visibility and measurement, both of which are fundamental failures in Agile and Lean methodologies that emphasize transparency, continuous improvement, and value delivery."
pattern_97,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,19.31068205833435,False,False,True,0.8,numerical_scores,20,15,17.5,521,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with multiple rejections and resubmissions creating a circular pattern of waste. The 2,141+ hour average duration (nearly 3 months) indicates severe bottlenecks across all roles, while the rejection-resubmission cycle shows poor collaboration and lack of clear requirements upfront, violating both Agile principles of early feedback and Lean principles of eliminating rework."
pattern_59,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,22.309395790100098,False,False,True,0.8,numerical_scores,25,20,22.5,546,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an average duration of 1573.6 hours (65.6 days) for what should be a straightforward declaration process. The bottlenecks at both EMPLOYEE and SUPERVISOR levels indicate poor flow and excessive wait times, while the sequential approval structure lacks iterative feedback loops and creates waste through delays, violating both Agile collaboration principles and Lean continuous flow requirements."
case_76,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,7.795586109161377,False,False,True,0.8,numerical_scores,0,0,0.0,508,,"Agile Score: 0/100
Lean Score: 0/100
Overall Classification: INEFFICIENT

Brief Analysis:
Without any process information, activities, duration data, or success metrics, it's impossible to evaluate this workflow against Agile or Lean principles. The complete absence of data indicates either a non-existent process or a critical lack of visibility and measurement, both of which are fundamental failures in Agile and Lean methodologies that emphasize transparency, continuous improvement, and value delivery."
pattern_119,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,21.78317379951477,False,False,True,0.8,numerical_scores,15,20,17.5,593,,"Agile Score: 15/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits significant inefficiencies with an average duration of over 2,187 hours (91 days) for a simple travel permit approval, involving multiple sequential handoffs through four approval levels. The process shows poor agility with rigid hierarchical approvals and no iterative feedback loops, while from a Lean perspective, it contains excessive waste through multiple bottlenecks at every stage and non-value-adding approval layers that don't enhance the actual travel permit quality."
pattern_98,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,13.177179098129272,False,False,True,0.8,numerical_scores,15,10,12.5,567,,"Agile Score: 15/100
Lean Score: 10/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits severe inefficiencies with an average duration of 1,757 hours (73+ days) for international declarations, despite a 100% success rate. The process involves multiple sequential approvals creating significant bottlenecks at every stage, lacks iterative feedback loops, and appears to have no value-adding activities between approval steps - violating both Agile principles of rapid iteration and Lean principles of waste elimination and flow optimization."
pattern_78,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,13.80539083480835,False,False,True,0.8,numerical_scores,15,20,17.5,450,,"Agile Score: 15/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits a rigid, waterfall-style approval chain with 5 sequential handoffs, creating significant waste and delays (2193+ hours average duration). The process lacks iterative feedback loops, parallel processing opportunities, and shows bottlenecks at every stage, indicating poor flow efficiency and excessive wait times between approval steps."
pattern_149,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,15.62532091140747,True,False,False,0.8,numerical_scores,25,20,22.5,588,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits significant inefficiencies with a 10-day average duration for a simple prepaid travel cost process, requiring three separate approval layers (EMPLOYEE → ADMINISTRATION → SUPERVISOR) that create unnecessary handoffs and waiting time. The identified bottlenecks at multiple approval stages indicate poor flow and excessive waste in the form of delays, while the rigid sequential structure lacks agility and creates no value for the end user during the lengthy approval chain."
pattern_85,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,13.51723599433899,True,False,False,0.8,numerical_scores,20,15,17.5,554,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits significant inefficiencies with an average duration of 1261 hours (52.5 days) for what appears to be a simple permit approval process. The presence of multiple bottlenecks across all roles (EMPLOYEE, ADMINISTRATION, BUDGET OWNER, SUPERVISOR, UNDEFINED) indicates severe flow problems and waste, while the linear, sequential approval chain lacks any iterative feedback loops or collaborative elements that would align with Agile principles."
pattern_167,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,9.887125968933105,True,False,False,0.8,numerical_scores,20,15,17.5,505,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits significant inefficiencies with a 336-hour (14-day) average duration and multiple approval bottlenecks across all organizational levels. The sequential, hierarchical approval chain (Employee → Administration → Supervisor → Director) creates excessive wait times and handoffs, violating both Agile principles of rapid iteration and Lean principles of waste elimination and flow optimization."
pattern_105,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,17.498055934906006,False,False,True,0.8,numerical_scores,15,10,12.5,557,,"Agile Score: 15/100
Lean Score: 10/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates severe inefficiencies with an average duration of 2,335 hours (97+ days) for international declarations, multiple rejection loops between different stakeholders, and bottlenecks at every approval level. The process lacks iterative improvement, contains significant waste through redundant rejections, and shows poor flow with activities bouncing back and forth between employees and multiple approvers before eventually starting the trip."
pattern_17,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,12.08993411064148,True,False,False,0.8,numerical_scores,20,15,17.5,515,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates severe inefficiencies with a 515-hour average duration (over 21 days) and multiple rejection loops between employees and supervisors, indicating poor collaboration and excessive waste. The presence of bottlenecks across all participant roles and the repetitive submit-reject cycle violates both Agile principles of effective collaboration and Lean principles of waste elimination and smooth flow."
pattern_138,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,19.88341784477234,True,False,False,0.8,numerical_scores,20,15,17.5,557,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits significant inefficiencies with an average duration of 1,497 hours (62 days) for a simple travel permit process, indicating severe delays and waste. The process lacks agility with rigid sequential approvals across multiple roles, and the presence of bottlenecks at every step (EMPLOYEE, ADMINISTRATION, SUPERVISOR, UNDEFINED) demonstrates poor flow and excessive handoffs that violate lean principles of continuous flow and waste elimination."
case_86,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,8.792771100997925,False,False,True,0.8,numerical_scores,0,0,0.0,508,,"Agile Score: 0/100
Lean Score: 0/100
Overall Classification: INEFFICIENT

Brief Analysis:
Without any process information, activities, duration data, or success metrics, it's impossible to evaluate this workflow against Agile or Lean principles. The complete absence of data indicates either a non-existent process or a critical lack of visibility and measurement, both of which are fundamental failures in Agile and Lean methodologies that emphasize transparency, continuous improvement, and value delivery."
pattern_40,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,8.614717245101929,False,False,True,0.8,numerical_scores,20,15,17.5,514,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits severe inefficiencies with an average duration of 7,637 hours (over 318 days) for a simple declaration process, indicating massive waste and delays. The sequential approval chain through three hierarchical levels (EMPLOYEE → SUPERVISOR → DIRECTOR) creates unnecessary handoffs and bottlenecks at every stage, violating both Agile principles of collaboration and Lean principles of flow optimization."
pattern_31,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,7.659996032714844,False,False,True,0.8,numerical_scores,25,20,22.5,480,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow shows significant inefficiencies with an extremely long average duration of 1,670 hours (nearly 70 days) for what should be a straightforward declaration process. The presence of 7 different bottleneck roles indicates poor flow and excessive handoffs, while the rigid sequential approval structure lacks the iterative feedback and adaptability that Agile principles promote."
pattern_166,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,8.393261671066284,True,False,False,0.8,numerical_scores,20,15,17.5,522,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits severe inefficiencies with an average duration of 668 hours (nearly 28 days) for a payment request, multiple rejection points creating rework loops, and bottlenecks at every stage. The process lacks agility with its rigid sequential approval chain and demonstrates significant waste through redundant rejections and excessive wait times, violating core Lean principles of flow and value stream optimization."
pattern_55,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,20.969498872756958,False,False,True,0.8,numerical_scores,20,15,17.5,506,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits significant inefficiencies with an average duration of ~74 days (1780 hours) for what appears to be a simple travel permit approval process. The multiple approval layers (PRE_APPROVER and SUPERVISOR) create unnecessary bottlenecks and waste, while the linear, waterfall-like structure lacks any iterative feedback loops or opportunities for adaptation that would align with Agile principles."
pattern_88,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,9.785792112350464,True,False,False,0.8,numerical_scores,20,15,17.5,511,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits significant inefficiencies with an average duration of 838 hours (nearly 35 days) for what appears to be a simple permit approval process. The sequential approval chain through three different roles (EMPLOYEE → ADMINISTRATION → SUPERVISOR) creates unnecessary handoffs and wait times, while the presence of bottlenecks at every stage indicates poor flow and excessive waste in the form of delays."
case_92,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,16.540527820587158,False,False,True,0.8,numerical_scores,0,0,0.0,508,,"Agile Score: 0/100
Lean Score: 0/100
Overall Classification: INEFFICIENT

Brief Analysis:
Without any process information, activities, duration data, or success metrics, it's impossible to evaluate this workflow against Agile or Lean principles. The complete absence of data indicates either a non-existent process or a critical lack of visibility and measurement, both of which are fundamental failures in Agile and Lean methodologies that emphasize transparency, continuous improvement, and value delivery."
case_93,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,15.314249992370605,False,False,True,0.8,numerical_scores,0,0,0.0,508,,"Agile Score: 0/100
Lean Score: 0/100
Overall Classification: INEFFICIENT

Brief Analysis:
Without any process information, activities, duration data, or success metrics, it's impossible to evaluate this workflow against Agile or Lean principles. The complete absence of data indicates either a non-existent process or a critical lack of visibility and measurement, both of which are fundamental failures in Agile and Lean methodologies that emphasize transparency, continuous improvement, and value delivery."
pattern_63,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,18.565755128860474,False,False,True,0.8,numerical_scores,20,15,17.5,482,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits severe inefficiencies with an average duration of 3,470 hours (approximately 144 days) for what appears to be a simple permit approval process. The sequential approval chain through multiple roles creates significant bottlenecks and waste, with no evidence of parallel processing, iteration, or value-focused activities that would align with Agile or Lean principles."
pattern_8,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,8.463295936584473,True,False,False,0.8,numerical_scores,25,20,22.5,490,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow shows significant inefficiencies with a 242-hour (10+ days) average duration and bottlenecks at multiple approval stages. The presence of a ""REJECTED by MISSING"" step indicates process failures and rework, while the sequential approval chain (EMPLOYEE → SUPERVISOR) lacks parallel processing or iterative feedback loops that would enable faster cycle times and continuous improvement."
case_96,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,15.3381929397583,False,False,True,0.8,numerical_scores,0,0,0.0,508,,"Agile Score: 0/100
Lean Score: 0/100
Overall Classification: INEFFICIENT

Brief Analysis:
Without any process information, activities, duration data, or success metrics, it's impossible to evaluate this workflow against Agile or Lean principles. The complete absence of data indicates either a non-existent process or a critical lack of visibility and measurement, both of which are fundamental failures in Agile and Lean methodologies that emphasize transparency, continuous improvement, and value delivery."
pattern_20,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,23.211798906326294,True,False,False,0.8,numerical_scores,20,15,17.5,586,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with multiple rejections and resubmissions creating a wasteful loop, despite a 100% success rate. The 566+ hour average duration (over 23 days) indicates severe bottlenecks across all roles, with no evidence of iterative improvement or streamlined value delivery. The rejection-resubmission cycle between budget owner and employee represents pure waste that violates both Agile collaboration principles and Lean waste elimination practices."
pattern_73,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,15.50337529182434,False,False,True,0.8,numerical_scores,15,10,12.5,515,,"Agile Score: 15/100
Lean Score: 10/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits severe inefficiencies with an average duration of over 2,500 hours (104+ days) for a simple permit approval process, despite a 100% success rate. The sequential approval chain through four different roles creates multiple bottlenecks and handoffs, violating both Agile principles (lack of collaboration and adaptability) and Lean principles (excessive wait times and non-value-adding approval steps)."
pattern_141,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,11.488972902297974,True,False,False,0.8,numerical_scores,20,15,17.5,610,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits significant inefficiencies with a 796-hour average duration (over 33 days) for a simple travel permit process, multiple handoffs between 5 different roles, and a rejection-reapproval cycle that adds no value. The process lacks iterative improvement, has excessive wait times between activities, and the rejection of payment requests after permit approval indicates poor communication and misaligned requirements - all violations of both Agile collaboration and Lean waste elimination principles."
pattern_111,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,15.525480031967163,True,False,False,0.8,numerical_scores,20,15,17.5,621,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits severe inefficiencies with an average duration of nearly 49 days (1169 hours) for what appears to be a simple permit approval process. The sequential approval chain through four different roles creates multiple bottlenecks and handoffs, violating both Agile principles of rapid iteration and Lean principles of waste elimination. Despite the 100% success rate, the excessive processing time and lack of parallel processing or delegation indicates a highly bureaucratic, non-value-adding approval structure."
pattern_161,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,12.483994245529175,True,False,False,0.8,numerical_scores,35,25,30.0,490,,"Agile Score: 35/100
Lean Score: 25/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow shows significant inefficiencies with multiple rejections and resubmissions creating waste and rework. The 270+ hour average duration indicates poor flow and the presence of undefined bottlenecks suggests lack of process clarity, while the rejection-resubmission cycle demonstrates inadequate collaboration between employees and pre-approvers to get requirements right the first time."
pattern_87,claude_opus_4,us.anthropic.claude-opus-4-20250514-v1:0,False,True,19.027112245559692,False,False,True,0.8,numerical_scores,20,15,17.5,534,,"Agile Score: 20/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow exhibits significant inefficiencies with an average duration of ~79 days (1904 hours) for what appears to be a simple travel approval process. The sequential approval chain through three different roles (EMPLOYEE → ADMINISTRATION → SUPERVISOR) creates unnecessary handoffs and wait times, while the identification of all roles as bottlenecks indicates systemic delays and lack of flow optimization throughout the entire process."
