case_id,model,model_id,rag_enabled,success,processing_time,ground_truth_efficient,predicted_efficient,classification_correct,prediction_confidence,extraction_method,agile_score,lean_score,overall_score,response_length,error,full_response
pattern_77,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,11.643527030944824,False,False,True,0.8,numerical_scores,25.0,20.0,22.5,569,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 1797 hours (approximately 75 days) and bottlenecks at every single stage including an ""UNDEFINED"" bottleneck. The rigid sequential approval chain through four different roles (Employee → Administration → Supervisor → Director) creates excessive handoffs and waiting time, violating both Agile principles of rapid iteration and Lean principles of waste elimination and smooth flow."
case_154,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,5.152344942092896,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,446,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, or measurable metrics. The complete absence of structure, duration data, success metrics, and identified bottlenecks indicates a lack of basic process definition, which violates fundamental Agile and Lean principles of transparency, measurement, and continuous improvement."
pattern_42,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,4.947089910507202,False,False,True,0.8,numerical_scores,25.0,20.0,22.5,521,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 2,126 hours (nearly 3 months) and bottlenecks at every stage including an undefined role. The sequential approval process lacks agile principles of iterative feedback and collaboration, while the lean perspective reveals excessive waste through prolonged cycle times and multiple handoffs that don't add clear value to the customer."
pattern_118,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,3.689533948898315,True,False,False,0.8,numerical_scores,15.0,5.0,10.0,594,,"Agile Score: 15/100
Lean Score: 5/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow is severely inefficient with a 0% success rate and extremely long duration of over 1400 hours, indicating massive waste and complete process failure. The bottleneck at the EMPLOYEE level suggests poor resource allocation and lack of flow optimization, while the zero success rate demonstrates no value delivery to customers. The process lacks any evidence of iterative improvement, collaboration mechanisms, or waste elimination principles fundamental to both Agile and Lean methodologies."
case_157,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,8.785414218902588,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,485,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, or measurable metrics. Without any identifiable structure, duration data, or success indicators, it fails to meet basic requirements for both Agile iterative development and Lean value stream principles. A complete lack of process definition represents maximum inefficiency from both methodological perspectives."
case_158,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,12.096668004989624,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,522,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, or measurable outcomes. The complete absence of structured elements violates both Agile principles (which require defined iterations and deliverables) and Lean principles (which require identifiable value streams and processes to optimize). Without any workflow definition, this represents maximum inefficiency from both methodological perspectives."
pattern_36,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,12.305992126464844,False,False,True,0.8,numerical_scores,15.0,10.0,12.5,545,,"Agile Score: 15/100
Lean Score: 10/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates severe inefficiencies with an extremely long average duration of 1,921 hours (80+ days) and a linear rejection-heavy process that lacks iterative feedback loops essential to Agile principles. The process shows significant waste with bottlenecks at multiple roles and a sequence ending in rejection by the employee, indicating poor value stream design and lack of continuous flow optimization that are core to Lean methodology."
pattern_66,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,4.643803119659424,True,False,False,0.8,numerical_scores,25.0,20.0,22.5,585,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 1486 hours (over 2 months) and bottlenecks at every stage including an ""UNDEFINED"" bottleneck, indicating poor process visibility and control. The rigid sequential approval chain (Employee → Administration → Supervisor) lacks iterative feedback loops and parallel processing opportunities, violating both Agile principles of collaboration and Lean principles of waste elimination and smooth flow."
pattern_58,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,15.354621887207031,False,False,True,0.8,numerical_scores,25.0,15.0,20.0,539,,"Agile Score: 25/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 1,701 hours (over 2 months) and contains wasteful rework where permits are submitted, approved, then rejected and resubmitted. The presence of ""MISSING"" and ""UNDEFINED"" bottlenecks indicates poor process definition and lack of clear ownership, violating both Agile principles of collaboration and Lean principles of waste elimination and smooth flow."
pattern_100,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,7.236450910568237,False,False,True,0.8,numerical_scores,25.0,15.0,20.0,632,,"Agile Score: 25/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 1916 hours (nearly 80 days) and a cycle of approvals and rejections that creates waste and delays. The process shows poor flow with multiple bottlenecks across all stakeholder roles and a rejection-resubmission loop that violates Lean principles of eliminating waste and optimizing value streams. While the 100% success rate is positive, the excessive time and rework make this process highly inefficient from both Agile and Lean perspectives."
pattern_122,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,14.781808137893677,False,False,True,0.8,numerical_scores,25.0,20.0,22.5,667,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 1,672 hours (nearly 10 weeks) and multiple sequential approval bottlenecks across all roles including an undefined bottleneck. The rigid, linear approval chain from Employee → Supervisor → Director → Employee → Supervisor lacks parallel processing, self-organization, and continuous flow principles essential to both Agile and Lean methodologies. Despite the perfect success rate, the excessive cycle time and waste in the approval process make this workflow highly inefficient."
pattern_23,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,4.507237672805786,True,False,False,0.8,numerical_scores,25.0,20.0,22.5,671,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 803 hours (over 33 days) and multiple rejection points that create waste and rework loops. Despite a 100% success rate, the process involves all roles as bottlenecks and follows a rigid sequential approval chain that contradicts Agile principles of collaboration and Lean principles of streamlined flow. The multiple rejection stages (by both SUPERVISOR and EMPLOYEE after approvals) indicate poor communication and lack of early validation, creating substantial non-value-added activities."
pattern_67,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,7.080533981323242,False,False,True,0.8,numerical_scores,25.0,20.0,22.5,529,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 5,863 hours (approximately 8 months) and bottlenecks at every major role including an undefined bottleneck. The linear, sequential approval process lacks agile principles of iteration and collaboration, while the excessive duration and multiple bottlenecks indicate substantial waste and poor flow optimization that violate lean principles."
case_166,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,1.8936779499053955,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,415,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, or measurable metrics. The complete absence of information indicates a lack of structured approach, which violates both Agile principles of transparency and defined iterations, and Lean principles of visible value streams and measurable flow."
case_167,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,9.322709321975708,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,405,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, or measurable metrics. Without any identifiable structure, deliverables, or flow, it fails to meet both Agile principles of iterative development and collaboration, as well as Lean principles of value delivery and waste elimination."
pattern_5,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,13.659495830535889,True,False,False,0.8,numerical_scores,25.0,15.0,20.0,560,,"Agile Score: 25/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 1,141 hours (nearly 48 days) and multiple rejection cycles that create waste through rework. While there is some iterative feedback between employee and supervisor, the process lacks streamlined flow and contains substantial non-value-added activities, with bottlenecks at every stage including an ""UNDEFINED"" bottleneck that suggests poor process visibility and control."
pattern_112,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,13.307257652282717,True,False,False,0.8,numerical_scores,25.0,20.0,22.5,578,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of over 60 days and multiple sequential approval bottlenecks across all roles including an ""UNDEFINED"" bottleneck. The rigid, waterfall-like approval chain (Employee → Supervisor → Director → Employee → Supervisor) lacks parallelization, creates excessive handoffs, and provides no iterative feedback loops, violating core Agile and Lean principles of flow optimization and waste elimination."
pattern_130,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,4.488215923309326,True,False,False,0.8,numerical_scores,25.0,20.0,22.5,567,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 1,267 hours (over 7 weeks) and bottlenecks across all actors including an ""UNDEFINED"" bottleneck, indicating poor process visibility. While the 100% success rate is positive, the linear, non-iterative approval chain with multiple handoffs creates substantial waste and delays, violating core Lean principles of flow optimization and Agile principles of rapid delivery and collaboration."
pattern_137,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,12.210611820220947,False,False,True,0.8,numerical_scores,25.0,20.0,22.5,603,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 1555.5 hours (approximately 9 weeks) and multiple bottlenecks across all stakeholders, indicating poor flow and excessive waste. The linear, sequential approval process lacks iterative feedback loops and collaboration principles from Agile methodology. From a Lean perspective, the process contains substantial non-value-added waiting time and handoffs that create delays without improving the end result for the customer."
pattern_145,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,11.956732034683228,True,False,False,0.8,numerical_scores,25.0,20.0,22.5,530,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 208 hours (over 5 weeks) for a simple 4-step prepaid travel cost process, indicating poor flow and excessive waste. The identified bottlenecks at SUPERVISOR and UNDEFINED roles suggest approval delays and unclear process ownership, which violates both Agile principles of rapid iteration and Lean principles of continuous flow and waste elimination."
pattern_120,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,17.497164249420166,False,False,True,0.8,numerical_scores,25.0,20.0,22.5,674,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 2094 hours (87 days) for a travel permit process, indicating poor flow and excessive waste. The process contains a contradictory step where permits are ""FINAL_APPROVED"" then ""REJECTED by MISSING,"" suggesting lack of proper validation and rework, which violates both Agile adaptability principles and Lean waste elimination. Despite the 100% success rate, the process duration and illogical sequence indicate substantial room for improvement in both collaboration and value stream optimization."
case_174,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,3.1512370109558105,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,465,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, duration metrics, or success rate data. Without any measurable elements or process definition, it fails to meet basic requirements for both Agile iterative development and Lean value stream optimization. A complete lack of process documentation and metrics indicates fundamental inefficiency."
case_175,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,9.973353862762451,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,544,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no measurable data, defined processes, activities, or identifiable bottlenecks. Without any information about the actual workflow structure, duration, success metrics, or process steps, it fails to meet basic requirements for both Agile iterative development and Lean value stream optimization. A complete lack of process definition represents maximum inefficiency from both methodological perspectives."
pattern_76,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,10.150496006011965,True,False,False,0.8,numerical_scores,25.0,20.0,22.5,590,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 1,258 hours (over 7 weeks) for a relatively simple 5-step approval process. The presence of multiple bottlenecks across all stakeholder roles indicates poor flow and excessive handoffs, violating Lean principles of waste elimination. While the 100% success rate is positive, the sequential approval chain lacks Agile characteristics like iterative feedback loops and parallel processing opportunities."
pattern_32,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,2.781425952911377,False,False,True,0.8,numerical_scores,25.0,20.0,22.5,533,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 2,638 hours (110 days) and multiple bottlenecks across all roles including undefined ones. The rigid sequential approval chain (Employee → Supervisor → Director) lacks agile collaboration and creates unnecessary delays, while the presence of ""MISSING"" and ""UNDEFINED"" bottlenecks indicates poor process definition and waste in the value stream."
pattern_142,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,9.7584969997406,True,False,False,0.8,numerical_scores,25.0,20.0,22.5,575,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 1,201 hours (50+ days) and bottlenecks at the EMPLOYEE level, indicating poor flow and excessive waste in the process. The linear, sequential approval chain lacks iterative feedback loops and collaborative elements typical of Agile practices, while the extended duration suggests substantial non-value-added time and delays that violate Lean principles of continuous flow and waste elimination."
case_179,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,13.019043684005736,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,419,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, duration metrics, or success rate data. Without any measurable elements or process definition, it fails to meet both Agile principles of iterative delivery and collaboration, and Lean principles of value stream optimization and waste elimination."
pattern_45,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,10.937349796295166,False,False,True,0.8,numerical_scores,25.0,15.0,20.0,511,,"Agile Score: 25/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 2,519 hours (over 3 months) and a rejection-resubmission cycle that creates waste. While it shows some iterative elements through the resubmission process, the extensive bottlenecks across all roles and the lengthy cycle time indicate poor flow and substantial non-value-added activities that violate core Lean principles."
pattern_140,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,8.94310975074768,True,False,False,0.8,numerical_scores,25.0,20.0,22.5,482,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of nearly 1,200 hours (50 days) and contains wasteful activities like a rejection step that forces rework. Multiple bottlenecks across all actors indicate poor flow and lack of streamlined processes, while the linear, non-iterative sequence contradicts Agile principles of collaboration and adaptability."
case_182,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,15.48466157913208,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,544,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no measurable data, defined processes, activities, or identifiable bottlenecks. Without any information about the actual workflow structure, duration, success metrics, or process steps, it fails to meet basic requirements for both Agile iterative development and Lean value stream optimization. A complete lack of process definition represents maximum inefficiency from both methodological perspectives."
case_183,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,5.174506187438965,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,485,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, or measurable metrics. Without any identifiable structure, duration data, or success indicators, it fails to meet basic requirements for both Agile iterative development and Lean value stream principles. A complete lack of process definition represents maximum inefficiency from both methodological perspectives."
pattern_82,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,4.844965219497681,True,False,False,0.8,numerical_scores,25.0,20.0,22.5,607,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 1267 hours (over 7 weeks) and bottlenecks at every stage including an ""UNDEFINED"" bottleneck, indicating poor process visibility and control. The linear, sequential approval process lacks iterative feedback loops and collaboration principles from Agile, while the excessive duration and multiple bottlenecks represent substantial waste in the value stream, violating core Lean principles of flow and waste elimination."
case_185,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,16.061660766601562,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,581,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, or measurable outcomes. The complete absence of workflow structure, success metrics, and process definition represents maximum waste from a Lean perspective and provides no foundation for Agile principles like iteration or collaboration. Without any identifiable process elements, this represents a non-functional workflow that requires complete definition before any efficiency assessment can be meaningful."
pattern_60,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,6.389378070831299,False,False,True,0.8,numerical_scores,15.0,10.0,12.5,528,,"Agile Score: 15/100
Lean Score: 10/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates severe inefficiencies with an extremely long average duration of 2,785 hours (116 days) and a circular process where permits are resubmitted after final approval and rejection. The presence of ""MISSING"" and ""UNDEFINED"" roles as bottlenecks indicates poor process definition and lack of clear ownership, violating both Agile principles of collaboration and Lean principles of waste elimination and smooth flow."
case_187,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,13.896973848342896,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,487,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, or measurable metrics. Without any identifiable structure, duration data, or success indicators, it fails to meet basic requirements for both Agile iterative development and Lean value delivery principles. A complete lack of process definition represents maximum inefficiency from both methodological perspectives."
pattern_21,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,6.513772964477539,True,False,False,0.8,numerical_scores,25.0,15.0,20.0,509,,"Agile Score: 25/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with a low 86.5% success rate, excessive duration of 748+ hours, and a problematic cycle of rejections between employee and administration without resolution or supervisor intervention. The process shows poor collaboration, multiple bottlenecks across all roles, and substantial waste through repeated rejection loops that add no value to the declaration process."
case_189,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,3.164677858352661,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,419,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, duration metrics, or success rate data. Without any measurable elements or process definition, it fails to meet both Agile principles of iterative delivery and collaboration, and Lean principles of value stream optimization and waste elimination."
research_20250909_141106_pattern_0,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,2.0536320209503174,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,488,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, duration metrics, or success rate data. Without any measurable elements or documented procedures, it fails to meet basic requirements for both Agile iterative development and Lean value stream optimization. A complete lack of process definition represents maximum inefficiency from both methodological perspectives."
pattern_41,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,8.317036151885986,False,False,True,0.8,numerical_scores,25.0,20.0,22.5,501,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of nearly 3,000 hours (approximately 4 months) and a critical bottleneck at the EMPLOYEE stage. The linear approval process lacks iterative feedback loops and adaptability, while the presence of a ""REJECTED by MISSING"" step indicates waste and poor flow design that contradicts Lean principles of continuous value delivery."
pattern_95,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,2.451289176940918,False,False,True,0.8,numerical_scores,15.0,20.0,17.5,563,,"Agile Score: 15/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of over 3000 hours (approximately 4 months) and multiple sequential approval bottlenecks across five different roles. The linear, waterfall-style process with no apparent iteration or parallel processing violates both Agile principles of rapid delivery and Lean principles of waste elimination, creating excessive wait times and handoff delays despite the perfect success rate."
pattern_69,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,2.8628647327423096,False,False,True,0.8,numerical_scores,25.0,20.0,22.5,652,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 6,579 hours (approximately 9 months) for a permit approval process, indicating massive waste and poor flow. The sequential approval chain through four different roles creates multiple bottlenecks and handoffs without apparent value-add, violating Lean principles of waste elimination. While the 100% success rate is positive, the lack of iterative feedback loops and the rigid hierarchical structure contradicts Agile principles of collaboration and adaptability."
pattern_89,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,3.9743199348449703,False,False,True,0.8,numerical_scores,25.0,15.0,20.0,545,,"Agile Score: 25/100
Lean Score: 15/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of nearly 2,000 hours and a rejection-resubmission cycle that creates waste and delays. The presence of multiple bottlenecks across six different roles indicates poor flow and resource allocation, while the linear reject-resubmit pattern shows lack of iterative collaboration and continuous improvement principles central to both Agile and Lean methodologies."
pattern_93,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,5.075993061065674,False,False,True,0.8,numerical_scores,25.0,20.0,22.5,577,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 2,444 hours (~102 days) and ultimately results in declaration rejection after multiple approval steps, creating substantial waste. The process lacks iterative feedback loops and adaptability, as the declaration rejection occurs only at the end after extensive processing time, violating both Agile principles of early feedback and Lean principles of waste elimination and continuous flow."
pattern_139,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,9.028181076049805,False,False,True,0.8,numerical_scores,25.0,20.0,22.5,531,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 2,110 hours (nearly 3 months) and bottlenecks at every stage including an ""UNDEFINED"" bottleneck. While the 100% success rate is positive, the linear, sequential process lacks iterative feedback loops and collaboration opportunities typical of Agile practices, and demonstrates substantial waste in time and flow characteristic of non-Lean processes."
pattern_79,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,4.191927909851074,True,False,False,0.8,numerical_scores,25.0,20.0,22.5,662,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow demonstrates significant inefficiencies with an extremely long average duration of 941 hours (nearly 6 weeks) for what appears to be a straightforward approval process. The sequential approval chain through multiple roles (Employee → Administration → Budget Owner → Supervisor) creates unnecessary handoffs and delays, violating Lean principles of waste elimination and flow optimization. While the 100% success rate is positive, the process lacks agility with no apparent iterative feedback loops or parallel processing opportunities to reduce cycle time."
pattern_163,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,6.68517804145813,True,False,False,0.8,numerical_scores,25.0,20.0,22.5,533,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 123+ hours and clear bottlenecks at two approval stages (PRE_APPROVER and SUPERVISOR). The linear approval chain with multiple handoffs creates waste and delays, while the final rejection by ""MISSING"" indicates poor process design and lack of early validation, violating both Agile principles of rapid feedback and Lean principles of waste elimination."
case_199,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,12.396783828735352,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,468,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, or measurable metrics. Without any information about the actual workflow steps, collaboration methods, or value delivery mechanisms, it fails to demonstrate any Agile or Lean principles. A complete lack of process definition represents maximum inefficiency from both methodological perspectives."
pattern_136,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,4.2108848094940186,False,False,True,0.8,numerical_scores,25.0,20.0,22.5,582,,"Agile Score: 25/100
Lean Score: 20/100
Overall Classification: INEFFICIENT

Brief Analysis:
The workflow shows significant inefficiencies with an extremely long average duration of 1717 hours (over 71 days) and multiple bottlenecks across different roles. The process contains redundant steps (Request For Payment submitted twice by the same employee) and lacks streamlined handoffs, indicating poor value stream design. While the 100% success rate is positive, the excessive cycle time and waste in the process flow violate core Lean principles of efficiency and flow optimization."
case_201,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,13.733826160430908,False,False,True,0.8,numerical_scores,0.0,0.0,0.0,419,,"Agile Score: 0/100
Lean Score: 0/100  
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow cannot be evaluated as it contains no defined process, activities, duration metrics, or success rate data. Without any measurable elements or process definition, it fails to meet both Agile principles of iterative delivery and collaboration, and Lean principles of value stream optimization and waste elimination."
pattern_4,claude_sonnet_4,us.anthropic.claude-sonnet-4-20250514-v1:0,False,True,5.305549144744873,True,False,False,0.8,numerical_scores,15.0,10.0,12.5,546,,"Agile Score: 15/100
Lean Score: 10/100
Overall Classification: INEFFICIENT

Brief Analysis:
This workflow shows critical dysfunction with 0% success rate and minimal activity (only saving declarations), indicating no actual value delivery or iterative improvement cycles. The lack of measurable progress, collaboration touchpoints, and successful outcomes violates both Agile principles of working software delivery and Lean principles of continuous value flow. The process appears to be a non-functional stub rather than an operational workflow."
